enter_port_time,port_lon,port_lat,port_id,stop_time,month,season,Deadweight,Powerkwmax,TEU,volume
1546301136,129049407.5,35009584.5,11640,15228,1,1,16780,13560,1304,55902.3
1550823247,120257768.8,36085833.5,3489,15907,2,1,16780,13560,1304,55902.3
1551941903,151215579,-33968278.25,581,90418,3,2,16780,13560,1304,55902.3
1553327617,151215973,-33968486,581,49197,3,2,16780,13560,1304,55902.3
1553727915,151267704.5,-34009940,581,813,3,2,16780,13560,1304,55902.3
1554940893,151209950,-33969349.5,581,48557,4,2,16780,13560,1304,55902.3
1555699577,151217492,-33967644.17,581,101208,4,2,16780,13560,1304,55902.3
1556128510,151230075.8,-33982811.38,581,79963,4,2,16780,13560,1304,55902.3
1556889771,151217407.5,-33967568.5,581,116347,5,2,16780,13560,1304,55902.3
1557305439,151217071,-33967642.88,581,91022,5,2,16780,13560,1304,55902.3
1558269537,151200138.8,-33965433.67,581,173919,5,2,16780,13560,1304,55902.3
1558733002,151204295.3,-33968400.71,581,300535,5,2,16780,13560,1304,55902.3
1560041354,151216526,-33968298.5,581,74635,6,3,16780,13560,1304,55902.3
1560450220,151216792.9,-33967827.5,581,76558,6,3,16780,13560,1304,55902.3
1561248977,151217245.5,-33967693.38,581,125269,6,3,16780,13560,1304,55902.3
1561694888,151216625.5,-33968308.5,581,67777,6,3,16780,13560,1304,55902.3
1562512498,151217316.5,-33967660.5,581,46091,7,3,16780,13560,1304,55902.3
1562910996,151217282.9,-33967631.4,581,95923,7,3,16780,13560,1304,55902.3
1563903171,151215422.8,-33968797.67,581,65341,7,3,16780,13560,1304,55902.3
1564531988,151217299.5,-33967700,581,30287,7,3,16780,13560,1304,55902.3
1552193799,146857285.5,-41139578.25,329,129497,3,2,16780,13560,1304,55902.3
1553564847,146855330,-41140024.5,329,36436,3,2,16780,13560,1304,55902.3
1554723044,146856478.5,-41139870.5,329,42015,4,2,16780,13560,1304,55902.3
1555932585,146855926,-41139903.5,329,42817,4,2,16780,13560,1304,55902.3
1557136872,146855891,-41140014,329,43439,5,2,16780,13560,1304,55902.3
1558569915,146856531,-41139933,329,41638,5,2,16780,13560,1304,55902.3
1559294135,146852458.8,-41140936.67,329,25084,5,2,16780,13560,1304,55902.3
1560246320,146855401,-41139981.5,329,81112,6,3,16780,13560,1304,55902.3
1561517849,146855419,-41139980,329,61703,6,3,16780,13560,1304,55902.3
1562682973,146856859.3,-41139672.75,329,107616,7,3,16780,13560,1304,55902.3
1564128456,146851667.4,-41140567.1,329,66873,7,3,16780,13560,1304,55902.3
1552449286,151213927.3,-33968434.5,343,123932,3,2,16780,13560,1304,55902.3
1553731349,151211266,-33969258.5,343,79308,3,2,16780,13560,1304,55902.3
1554495171,151213842.7,-33968619.17,343,93025,4,2,16780,13560,1304,55902.3
1554889761,151209931,-33969413,343,50978,4,2,16780,13560,1304,55902.3
1558158267,151210778.5,-33969257.75,343,109871,5,2,16780,13560,1304,55902.3
1559088049,151210986,-33969448,343,54797,5,2,16780,13560,1304,55902.3
1559458495,151210745.5,-33969375.5,343,50105,6,3,16780,13560,1304,55902.3
1563971338,151272580,-34074100,343,237,7,3,16780,13560,1304,55902.3
1552737275,153173068.3,-27368532.25,348,122144,3,2,16780,13560,1304,55902.3
1553955085,153173493,-27367831,348,35190,3,2,16780,13560,1304,55902.3
1555127817,153172973,-27365806,348,53890,4,2,16780,13560,1304,55902.3
1556338228,153173051,-27368458.5,348,35859,4,2,16780,13560,1304,55902.3
1557548922,153172653,-27368095.5,348,32071,5,2,16780,13560,1304,55902.3
1560658921,153173050,-27368525,348,59806,6,3,16780,13560,1304,55902.3
1561894767,153173115.2,-27368496.67,348,51570,6,3,16780,13560,1304,55902.3
1563252254,153174800,-27366000,348,54970,7,3,16780,13560,1304,55902.3
1553049057,166434322,-22264367.5,13062,35950,3,2,16780,13560,1304,55902.3
1554178919,166434110,-22264382.5,13062,36999,4,2,16780,13560,1304,55902.3
1555398622,166434325.5,-22264433.5,13062,28785,4,2,16780,13560,1304,55902.3
1556579217,166435352.8,-22264658,13062,45784,4,2,16780,13560,1304,55902.3
1557860361,166434280,-22264570.5,13062,27349,5,2,16780,13560,1304,55902.3
1559762436,166434363.3,-22264464,13062,34944,6,3,16780,13560,1304,55902.3
1560891036,166435462.8,-22264853.75,13062,31483,6,3,16780,13560,1304,55902.3
1562133223,166434099.5,-22264250,13062,27109,7,3,16780,13560,1304,55902.3
1563564609,166434323,-22264536.75,13062,41663,7,3,16780,13560,1304,55902.3
1553535708,146694348.5,-40957520,330,145,3,2,16780,13560,1304,55902.3
1564201109,146799373,-40824455.5,330,1077,7,3,16780,13560,1304,55902.3
1553561743,146785718,-41080225.5,445,1180,3,2,16780,13560,1304,55902.3
1555391520,166205000,-22398782.5,13051,1059,4,2,16780,13560,1304,55902.3
1557008361,151319318.5,-34238053,342,1115,5,2,16780,13560,1304,55902.3
1563899464,151382015.5,-34009015.5,342,904,7,3,16780,13560,1304,55902.3
1564511415,151551485.5,-34013700,342,815,7,3,16780,13560,1304,55902.3
1563172045,153287852.7,-26678353.67,544,63011,7,3,16780,13560,1304,55902.3
1563973319,151266385.5,-34185600,359,253,7,3,16780,13560,1304,55902.3
1563979019,151219363,-34541650,594,718,7,3,16780,13560,1304,55902.3
1599745347,129054641,34871636,11640,910,9,4,79880,35600,6865,285225.2
1585287439,120225603.5,36009467,3489,70040,3,2,79880,35600,6865,285225.2
1592119077,120229583,36011703,3489,72960,6,3,79880,35600,6865,285225.2
1599231364,120231809,36013530,3489,109392,9,4,79880,35600,6865,285225.2
1605247775,120225957.3,36009697.5,3489,103273,11,4,79880,35600,6865,285225.2
1611940355,120225342,36009250.75,3489,81002,1,1,79880,35600,6865,285225.2
1630349604,3929930,52586590,12482,250,8,3,79880,35600,6865,285225.2
1626920113,8120654.5,54041031,7330,39270,7,3,79880,35600,6865,285225.2
1626989277,9938141.667,53503781.5,7473,96692,7,3,79880,35600,6865,285225.2
1630412827,9938393.5,53499342,7473,41440,8,3,79880,35600,6865,285225.2
1546401300,-79458096,8859623,14134,2483,1,1,79880,35600,6865,285225.2
1547962294,-79469948,8874001.5,14134,50425,1,1,79880,35600,6865,285225.2
1548095113,-79492847,8868640,14134,35444,1,1,79880,35600,6865,285225.2
1552447571,-79476765.5,8876313.5,14134,2523,3,2,79880,35600,6865,285225.2
1559100388,-79476276,8856596,14134,5585,5,2,79880,35600,6865,285225.2
1565751302,-79467050,8848449.5,14134,5412,8,3,79880,35600,6865,285225.2
1572054676,-79470730.5,8871827.5,14134,16097,10,4,79880,35600,6865,285225.2
1573797656,-79483488,8852174,14134,26928,11,4,79880,35600,6865,285225.2
1573931905,-79471180.5,8842607.5,14134,36402,11,4,79880,35600,6865,285225.2
1578107618,-79467611.5,8856185.5,14134,5889,1,1,79880,35600,6865,285225.2
1587789708,-79466374.5,8866071,14134,32179,4,2,79880,35600,6865,285225.2
1589031667,-79483977.5,8872063,14134,4256,5,2,79880,35600,6865,285225.2
1595683242,-79479839,8862487.5,14134,10164,7,3,79880,35600,6865,285225.2
1601701352,-79504866.5,8881251.5,14134,18149,10,4,79880,35600,6865,285225.2
1608988817,-79463379.5,8881707.5,14134,9023,12,1,79880,35600,6865,285225.2
1615640124,-79457599.5,8838783,14134,919,3,2,79880,35600,6865,285225.2
1546411959,-79588264.67,8980591.333,14092,6873,1,1,79880,35600,6865,285225.2
1547944991,-79591115.5,8984279,14092,10835,1,1,79880,35600,6865,285225.2
1548028909,-79567654,8959892,14092,60706,1,1,79880,35600,6865,285225.2
1548136084,-79572070,8957716.5,14092,114959,1,1,79880,35600,6865,285225.2
1552457271,-79588145.17,8980480.667,14092,8680,3,2,79880,35600,6865,285225.2
1554421487,-79586986.67,8980272.583,14092,82875,4,2,79880,35600,6865,285225.2
1559113166,-79586691.5,8978567.667,14092,9121,5,2,79880,35600,6865,285225.2
1560630936,-79577577.7,8967759.5,14092,143693,6,3,79880,35600,6865,285225.2
1565765375,-79588175,8980375,14092,6697,8,3,79880,35600,6865,285225.2
1567300547,-79574800.5,8953973,14092,54146,9,4,79880,35600,6865,285225.2
1567442844,-79565200,8957800,14092,40994,9,4,79880,35600,6865,285225.2
1572077509,-79588127,8980379.5,14092,5999,10,4,79880,35600,6865,285225.2
1573780170,-79590775.5,8983927.333,14092,10614,11,4,79880,35600,6865,285225.2
1573831247,-79574182.75,8956940.5,14092,95662,11,4,79880,35600,6865,285225.2
1573974907,-79567880.5,8960198,14092,32698,11,4,79880,35600,6865,285225.2
1578120473,-79588127.75,8980368,14092,6445,1,1,79880,35600,6865,285225.2
1580160352,-79580107.67,8966677.5,14092,148704,1,1,79880,35600,6865,285225.2
1587828306,-79574669.5,8954099.5,14092,21900,4,2,79880,35600,6865,285225.2
1589040610,-79575709.75,8959479,14092,83093,5,2,79880,35600,6865,285225.2
1595721651,-79574459,8957125.5,14092,60257,7,3,79880,35600,6865,285225.2
1601722500,-79569333,8950548.25,14092,35139,10,4,79880,35600,6865,285225.2
1609056906,-79573684,8955987,14092,48101,12,1,79880,35600,6865,285225.2
1615649408,-79566122.67,8943620.833,14092,84877,3,2,79880,35600,6865,285225.2
1546432159,-79910509.75,9265161.875,14107,34258,1,1,79880,35600,6865,285225.2
1547886601,-79923649,9242812,14107,41563,1,1,79880,35600,6865,285225.2
1552477800,-79913682.83,9264455.667,14107,39712,3,2,79880,35600,6865,285225.2
1554374707,-79923580.83,9244957.833,14107,31769,4,2,79880,35600,6865,285225.2
1559133307,-79911968.2,9254117.6,14107,12331,5,2,79880,35600,6865,285225.2
1560593712,-79924766.88,9231691.5,14107,20506,6,3,79880,35600,6865,285225.2
1565790643,-79911825,9268450,14107,4623,8,3,79880,35600,6865,285225.2
1567245354,-79927787.5,9226862.125,14107,23842,8,3,79880,35600,6865,285225.2
1572113794,-79912281,9270447.5,14107,7091,10,4,79880,35600,6865,285225.2
1573716612,-79918489.83,9256379.667,14107,44831,11,4,79880,35600,6865,285225.2
1580125711,-79916759,9250565.333,14107,12520,1,1,79880,35600,6865,285225.2
1546475031,-79950767,9639531.5,14133,178,1,1,79880,35600,6865,285225.2
1547848316,-79946087.25,9429333.5,14133,29231,1,1,79880,35600,6865,285225.2
1554349818,-79949085,9420586.5,14133,15666,4,2,79880,35600,6865,285225.2
1560557360,-79926710.25,9420779,14133,31417,6,3,79880,35600,6865,285225.2
1567210693,-79940800,9448800,14133,26174,8,3,79880,35600,6865,285225.2
1573696849,-79954296,9461615.5,14133,7480,11,4,79880,35600,6865,285225.2
1580093943,-79961181.5,9438760.5,14133,18359,1,1,79880,35600,6865,285225.2
1546888303,-94582602,29284392,20206,170,1,1,79880,35600,6865,285225.2
1547076042,-94586097.5,29272756.5,20206,1169,1,1,79880,35600,6865,285225.2
1552932437,-94515163.2,29163338,20206,161158,3,2,79880,35600,6865,285225.2
1559484427,-94434550.5,29191988,20206,1014,6,3,79880,35600,6865,285225.2
1566133779,-94494896.38,29234405.25,20206,77523,8,3,79880,35600,6865,285225.2
1546905605,-95005311.5,29612786,20205,160995,1,1,79880,35600,6865,285225.2
1553109178,-95004922.33,29612753.67,20205,177059,3,2,79880,35600,6865,285225.2
1559503939,-95004947,29612689.5,20205,182983,6,3,79880,35600,6865,285225.2
1566229206,-95004300,29612716.67,20205,165261,8,3,79880,35600,6865,285225.2
1572459666,-95008902.33,29612735.5,20205,155298,10,4,79880,35600,6865,285225.2
1578517246,-95004552.33,29612718.67,20205,143962,1,1,79880,35600,6865,285225.2
1547069907,-94876059.5,29505939,19592,998,1,1,79880,35600,6865,285225.2
1547179727,-88031957.83,30664045.17,20904,65674,1,1,79880,35600,6865,285225.2
1553423306,-88033279.75,30667422.5,20904,65833,3,2,79880,35600,6865,285225.2
1559838538,-88033350,30668525,20904,51635,6,3,79880,35600,6865,285225.2
1566518712,-88033492.5,30668412.5,20904,56023,8,3,79880,35600,6865,285225.2
1572865501,-88031250,30662391,20904,0,11,4,79880,35600,6865,285225.2
1579266570,-88032672.17,30665864.33,20904,47554,1,1,79880,35600,6865,285225.2
1547456108,-78763175.25,26530340.25,842,87849,1,1,79880,35600,6865,285225.2
1553970418,-78765789.17,26527548.67,842,116291,3,2,79880,35600,6865,285225.2
1560094935,-78766981.67,26526498,842,128349,6,3,79880,35600,6865,285225.2
1566777760,-78763549.5,26530000,842,63546,8,3,79880,35600,6865,285225.2
1573351825,-78763147.5,26530026.5,842,78025,11,4,79880,35600,6865,285225.2
1579738235,-78763314,26530261,842,85709,1,1,79880,35600,6865,285225.2
1547809427,-79885944.1,9369538.5,14104,33554,1,1,79880,35600,6865,285225.2
1560516878,-79885776.93,9369497,14104,36052,6,3,79880,35600,6865,285225.2
1567162767,-79887099.5,9366049.5,14104,43108,8,3,79880,35600,6865,285225.2
1547935815,-79719412.5,9116472,14135,231,1,1,79880,35600,6865,285225.2
1552471551,-79745551,9116613,14135,712,3,2,79880,35600,6865,285225.2
1554416728,-79671475.5,9069409,14135,142,4,2,79880,35600,6865,285225.2
1580150141,-79710600.5,9115065,14135,223,1,1,79880,35600,6865,285225.2
1549786528,128818000.3,35076024.25,11639,50172,2,1,79880,35600,6865,285225.2
1550792646,128795718.8,35076777.5,11639,56318,2,1,79880,35600,6865,285225.2
1556062300,128792174.5,35076900,11639,57403,4,2,79880,35600,6865,285225.2
1557370864,128795626,35076738.5,11639,52380,5,2,79880,35600,6865,285225.2
1562997486,128794246.5,35076078,11639,51978,7,3,79880,35600,6865,285225.2
1564037627,128786497.7,35068906.83,11639,76197,7,3,79880,35600,6865,285225.2
1569525133,128788049.8,35076900,11639,78204,9,4,79880,35600,6865,285225.2
1570334763,128791449.8,35076871.5,11639,72897,10,4,79880,35600,6865,285225.2
1575696244,128825386.5,35077461.5,11639,34921,12,1,79880,35600,6865,285225.2
1576192333,128790922.5,35077108.25,11639,59418,12,1,79880,35600,6865,285225.2
1582012485,128829534.5,35077464.25,11639,64317,2,1,79880,35600,6865,285225.2
1585540701,128816756.3,35077364.75,11639,118637,3,2,79880,35600,6865,285225.2
1591275461,128806209.3,35077078,11639,64654,6,3,79880,35600,6865,285225.2
1592341228,128808824,35077110.5,11639,83022,6,3,79880,35600,6865,285225.2
1597958110,128799201.5,35077324.83,11639,103153,8,3,79880,35600,6865,285225.2
1599554486,128812415.8,35077118.5,11639,183293,9,4,79880,35600,6865,285225.2
1605475962,128800359,35069257.8,11639,144244,11,4,79880,35600,6865,285225.2
1612218616,128812948.8,35077160.67,11639,103990,2,1,79880,35600,6865,285225.2
1617896864,128793627.7,35060908.83,11639,74990,4,2,79880,35600,6865,285225.2
1619056678,128807562,35077026,11639,32968,4,2,79880,35600,6865,285225.2
1549985960,122389511.7,29761789,3468,47384,2,1,79880,35600,6865,285225.2
1556267161,122387204.1,29760919.88,3468,186466,4,2,79880,35600,6865,285225.2
1584615118,122581261,29726289.59,3468,375659,3,2,79880,35600,6865,285225.2
1591486559,122659958.4,29710466.4,3468,262635,6,3,79880,35600,6865,285225.2
1598870698,122761533.3,29777183.5,3468,16643,8,3,79880,35600,6865,285225.2
1604806321,122527900.8,29653716.67,3468,81347,11,4,79880,35600,6865,285225.2
1611396724,122498080.6,29830872.71,3468,236333,1,1,79880,35600,6865,285225.2
1618112443,122633241.3,29714082.25,3468,255637,4,2,79880,35600,6865,285225.2
1550043757,122011970,29772030,3467,50778,2,1,79880,35600,6865,285225.2
1556463620,122003721.3,29767187.75,3467,52333,4,2,79880,35600,6865,285225.2
1563159145,122008050,29768650,3467,43272,7,3,79880,35600,6865,285225.2
1569734506,122002425,29766649.75,3467,72259,9,4,79880,35600,6865,285225.2
1575886647,122009174.5,29769640,3467,45734,12,1,79880,35600,6865,285225.2
1585006507,122005355.8,29768365.5,3467,27640,3,2,79880,35600,6865,285225.2
1591775456,122002833.3,29766603.5,3467,95405,6,3,79880,35600,6865,285225.2
1599003468,122003255.8,29766669,3467,87699,9,4,79880,35600,6865,285225.2
1604900124,122003922.3,29767194.25,3467,117653,11,4,79880,35600,6865,285225.2
1611647165,122050236.8,29891470,3467,85984,1,1,79880,35600,6865,285225.2
1618385183,122061584,29890200.67,3467,73691,4,2,79880,35600,6865,285225.2
1550172765,122079405.8,30608534.75,3524,57114,2,1,79880,35600,6865,285225.2
1556562503,122153262.4,31265637.25,3524,203259,4,2,79880,35600,6865,285225.2
1563288851,121655725,31337850,3524,52924,7,3,79880,35600,6865,285225.2
1563806289,121656050,31338050,3524,4389,7,3,79880,35600,6865,285225.2
1570086812,121974650,31248950,3524,130256,10,4,79880,35600,6865,285225.2
1575991961,121652452.5,31339474,3524,91698,12,1,79880,35600,6865,285225.2
1582253005,121653232.5,31339577.5,3524,42558,2,1,79880,35600,6865,285225.2
1585070612,122477219.5,30499552,3524,91,3,2,79880,35600,6865,285225.2
1585146419,122045326.3,30634874.5,3524,37732,3,2,79880,35600,6865,285225.2
1591906174,122255508.4,30574111.63,3524,108521,6,3,79880,35600,6865,285225.2
1598711145,122026616.8,30650527,3524,106483,8,3,79880,35600,6865,285225.2
1605055749,122025688,30649868.5,3524,53009,11,4,79880,35600,6865,285225.2
1611792868,122015780.5,30652488,3524,53094,1,1,79880,35600,6865,285225.2
1618497975,122254228.5,30568792.13,3524,160808,4,2,79880,35600,6865,285225.2
1550369214,118016434,24444424.5,3634,33604,2,1,79880,35600,6865,285225.2
1556905718,118018225,24444424.75,3634,55314,5,2,79880,35600,6865,285225.2
1563491269,118034817.5,24440551.5,3634,128029,7,3,79880,35600,6865,285225.2
1550491571,114268493.5,22570461.5,3535,37721,2,1,79880,35600,6865,285225.2
1557044514,114270049.8,22570049.75,3535,58260,5,2,79880,35600,6865,285225.2
1563715160,114263375,22572674.25,3535,54582,7,3,79880,35600,6865,285225.2
1553100339,-94833808.5,29431112.5,22295,407,3,2,79880,35600,6865,285225.2
1553321514,-93038663.5,28306355,19990,134,3,2,79880,35600,6865,285225.2
1559460764,-92931697.5,28248325,19990,526,6,3,79880,35600,6865,285225.2
1553653960,-80158165.5,25766043.25,20862,87709,3,2,79880,35600,6865,285225.2
1573122574,-80157183,25766115,20862,96387,11,4,79880,35600,6865,285225.2
1579487066,-80154177.5,25765798.5,20862,67548,1,1,79880,35600,6865,285225.2
1553748613,-79947211.5,25821300.5,20863,138,3,2,79880,35600,6865,285225.2
1579588303,-78832579.33,26451885.17,843,28961,1,1,79880,35600,6865,285225.2
1557569105,141403677.5,41631420,11298,199,5,2,79880,35600,6865,285225.2
1599898577,141432538,41626610,11298,815,9,4,79880,35600,6865,285225.2
1559827161,-88056819.5,30113793,20905,311,6,3,79880,35600,6865,285225.2
1560782236,-79534399.63,8821117.75,14162,45460,6,3,79880,35600,6865,285225.2
1567383668,-79514252.5,8851455.5,14162,23231,9,4,79880,35600,6865,285225.2
1602839799,-79532016,8828034.5,14162,50872,10,4,79880,35600,6865,285225.2
1609004875,-79534565.5,8840809.833,14162,44846,12,1,79880,35600,6865,285225.2
1564248224,140387193,41360578,10971,240,7,3,79880,35600,6865,285225.2
1564255500,141104505,41622893,11431,239,7,3,79880,35600,6865,285225.2
1599896766,141244478.5,41622397.5,11431,231,9,4,79880,35600,6865,285225.2
1566125248,-94414300,28436210,19903,257,8,3,79880,35600,6865,285225.2
1572086455,-79616847.5,9014133,14153,12417,10,4,79880,35600,6865,285225.2
1572733411,-90108591,29911545,21058,56498,11,4,79880,35600,6865,285225.2
1585075259,122457378.8,30475532.42,3500,59509,3,2,79880,35600,6865,285225.2
1585829574,139681121,35399372,10839,0,4,2,79880,35600,6865,285225.2
1585830793,139682601.5,35400546.5,11542,31085,4,2,79880,35600,6865,285225.2
1590966699,139682740,35400374,11542,45732,6,3,79880,35600,6865,285225.2
1592644270,139682355,35400354.5,11542,29633,6,3,79880,35600,6865,285225.2
1597618084,139682821.3,35400389.25,11542,51672,8,3,79880,35600,6865,285225.2
1604530654,139683032.5,35400743.5,11542,29578,11,4,79880,35600,6865,285225.2
1605828249,139682646,35397698.5,11542,42380,11,4,79880,35600,6865,285225.2
1611042739,139682824.8,35400314.75,11542,75884,1,1,79880,35600,6865,285225.2
1612514760,139682487,35400375.5,11542,36270,2,1,79880,35600,6865,285225.2
1617576029,139677559,35400337,11542,37198,4,2,79880,35600,6865,285225.2
1586959608,-116629478,31853046,12226,79988,4,2,79880,35600,6865,285225.2
1593702999,-116627714.7,31851226.17,12226,50232,7,3,79880,35600,6865,285225.2
1600905807,-116629184.5,31852909,12226,21647,9,4,79880,35600,6865,285225.2
1606894220,-116627923.8,31851226.75,12226,86031,12,1,79880,35600,6865,285225.2
1613550276,-116629324,31853043,12226,69025,2,1,79880,35600,6865,285225.2
1587255040,-104291133.5,19072682.5,12250,73628,4,2,79880,35600,6865,285225.2
1593976550,-104291066.8,19072995.25,12250,84958,7,3,79880,35600,6865,285225.2
1601149243,-104291084.3,19072872.25,12250,74887,9,4,79880,35600,6865,285225.2
1613952140,-104300631.5,19063215.5,12250,36793,2,1,79880,35600,6865,285225.2
1616188806,-104347176,19053401,12250,926,3,2,79880,35600,6865,285225.2
1587513763,-90798070.5,13883193.5,8567,24956,4,2,79880,35600,6865,285225.2
1587944585,-77079225.5,3893264.75,3753,49603,4,2,79880,35600,6865,285225.2
1588896488,-77080231,3893253.5,3753,4789,5,2,79880,35600,6865,285225.2
1594554300,-77077276.75,3893592.5,3753,45326,7,3,79880,35600,6865,285225.2
1595493909,-77079340.5,3893330.5,3753,83969,7,3,79880,35600,6865,285225.2
1601859564,-77080062,3893486,3753,10315,10,4,79880,35600,6865,285225.2
1602742814,-77079530.5,3893368.5,3753,30890,10,4,79880,35600,6865,285225.2
1607876802,-77080157,3893349.25,3753,57178,12,1,79880,35600,6865,285225.2
1608794704,-77076957.5,3893625.5,3753,58039,12,1,79880,35600,6865,285225.2
1614505964,-77081066.5,3893370.5,3753,50280,2,1,79880,35600,6865,285225.2
1615449198,-77079187.13,3893251.125,3753,70718,3,2,79880,35600,6865,285225.2
1588213439,-77204480,-12021933,14219,6818,4,2,79880,35600,6865,285225.2
1594829675,-77201568,-12027052.5,14219,6309,7,3,79880,35600,6865,285225.2
1602100239,-77192792.5,-12019479,14219,14959,10,4,79880,35600,6865,285225.2
1608148383,-77199971.5,-12023041.5,14219,3806,12,1,79880,35600,6865,285225.2
1614793750,-77215407.5,-11993225,14219,6116,3,2,79880,35600,6865,285225.2
1588224609,-77148453,-12053666,14218,56082,4,2,79880,35600,6865,285225.2
1594858165,-77148527.5,-12053950.5,14218,54372,7,3,79880,35600,6865,285225.2
1602120303,-77175970.75,-12042601.75,14218,63933,10,4,79880,35600,6865,285225.2
1608163366,-77148545.5,-12053939.67,14218,92879,12,1,79880,35600,6865,285225.2
1614806549,-77150253.5,-12052695,14218,93218,3,2,79880,35600,6865,285225.2
1588489902,-79929732.67,-2245594.167,5434,175289,5,2,79880,35600,6865,285225.2
1595116889,-79929410.25,-2246296.25,5434,119883,7,3,79880,35600,6865,285225.2
1608432368,-79928451.75,-2248288.75,5434,135721,12,1,79880,35600,6865,285225.2
1615097369,-79928669,-2247863.833,5434,203208,3,2,79880,35600,6865,285225.2
1589490911,-102171283.8,17952112.75,12245,30038,5,2,79880,35600,6865,285225.2
1596111965,-102171283.5,17952610,12245,34922,7,3,79880,35600,6865,285225.2
1609420875,-102171337.8,17954024.33,12245,39990,12,1,79880,35600,6865,285225.2
1616100827,-102171273.3,17953293.25,12245,31436,3,2,79880,35600,6865,285225.2
1589572807,-104393835.5,18996519,12300,604,5,2,79880,35600,6865,285225.2
1609497779,-104334570,18960636,12300,9736,1,1,79880,35600,6865,285225.2
1613855477,-104325516.9,18946261.75,12300,25450,2,1,79880,35600,6865,285225.2
1616177879,-104333854.5,18983633,12300,498,3,2,79880,35600,6865,285225.2
1589583011,-104291681.5,19069769,4613,77399,5,2,79880,35600,6865,285225.2
1596194125,-104292358.5,19065855,4613,85793,7,3,79880,35600,6865,285225.2
1603224729,-104292478.8,19065824.75,4613,72795,10,4,79880,35600,6865,285225.2
1607200657,-104292601.8,19065729.5,4613,88065,12,1,79880,35600,6865,285225.2
1609515313,-104292485,19065841.75,4613,53112,1,1,79880,35600,6865,285225.2
1613889415,-104292349,19065846,4613,62377,2,1,79880,35600,6865,285225.2
1616193004,-104291666,19070454.25,4613,87028,3,2,79880,35600,6865,285225.2
1592687713,140079031,34837416,10536,251,6,3,79880,35600,6865,285225.2
1604515543,139885025.5,34822949,10536,251,11,4,79880,35600,6865,285225.2
1605883433,140165543,34870087,10536,122,11,4,79880,35600,6865,285225.2
1611016622,139860923.5,34809614.5,10536,1093,1,1,79880,35600,6865,285225.2
1593681332,-116667118,31803875,12227,10269,7,3,79880,35600,6865,285225.2
1613538529,-116659095,31797288,12227,8022,2,1,79880,35600,6865,285225.2
1613621523,-116694136.5,31803677.5,12227,229,2,1,79880,35600,6865,285225.2
1594253435,-90790833,13927726.5,8564,40680,7,3,79880,35600,6865,285225.2
1601433666,-90790196.67,13925615,8564,85961,9,4,79880,35600,6865,285225.2
1607506244,-90790035.17,13924942,8564,53697,12,1,79880,35600,6865,285225.2
1614160784,-90781276.83,13918870,8564,75677,2,1,79880,35600,6865,285225.2
1597928266,128924448.5,34791665.5,11711,989,8,3,79880,35600,6865,285225.2
1599534374,128944316.5,34797597.88,11711,15442,9,4,79880,35600,6865,285225.2
1605627388,128976655.5,34735708,11711,828,11,4,79880,35600,6865,285225.2
1612171510,128923495.4,34823309.64,11711,25484,2,1,79880,35600,6865,285225.2
1617849642,128921540.7,34786582.17,11711,39283,4,2,79880,35600,6865,285225.2
1619006468,128968184,34746206.5,11711,40365,4,2,79880,35600,6865,285225.2
1599492293,126433319.5,34044552.5,11707,426,9,4,79880,35600,6865,285225.2
1599502274,127089325,34090142,11644,416,9,4,79880,35600,6865,285225.2
1605440714,126842306.5,34074126.5,11644,939,11,4,79880,35600,6865,285225.2
1599520409,128943604.5,34718594.5,11659,11651,9,4,79880,35600,6865,285225.2
1612164020,128824472.5,34650564.5,11659,1123,2,1,79880,35600,6865,285225.2
1619098994,128801388,34606016,11659,749,4,2,79880,35600,6865,285225.2
1599893160,140929846,41612568,11147,1190,9,4,79880,35600,6865,285225.2
1601763610,-79458009.5,8680267.5,14160,984,10,4,79880,35600,6865,285225.2
1602327617,-80494017.5,-2833278.5,5435,958,10,4,79880,35600,6865,285225.2
1608413834,-80485413,-2822960,5435,549,12,1,79880,35600,6865,285225.2
1608583672,-80512452,-2747840,5435,599,12,1,79880,35600,6865,285225.2
1604566516,139757970.5,35166957,10778,304,11,4,79880,35600,6865,285225.2
1605630974,129036849.5,34452623,11004,2943,11,4,79880,35600,6865,285225.2
1605800166,138855453.5,34394608.5,10722,1148,11,4,79880,35600,6865,285225.2
1611138968,138858654,34496154,10722,1151,1,1,79880,35600,6865,285225.2
1605815459,139690803.5,35052089.5,10923,1160,11,4,79880,35600,6865,285225.2
1605879001,139710455,34884466,11372,132,11,4,79880,35600,6865,285225.2
1611025562,139730727,34831135,11372,227,1,1,79880,35600,6865,285225.2
1607473953,-90783259.5,13881209.5,8565,25703,12,1,79880,35600,6865,285225.2
1608383184,-81534425,-4645413,14267,830,12,1,79880,35600,6865,285225.2
1608599839,-81139519.5,-2243626.5,5453,646,12,1,79880,35600,6865,285225.2
1615330272,-81172463.5,-2202475,5453,591,3,2,79880,35600,6865,285225.2
1608777520,-77541151.5,3911499,3748,909,12,1,79880,35600,6865,285225.2
1615528404,-77413642,3805220,3748,2615,3,2,79880,35600,6865,285225.2
1608983167,-79402287,8703605.5,14161,850,12,1,79880,35600,6865,285225.2
1609110007,-79460464.5,8732125,14161,163,12,1,79880,35600,6865,285225.2
1615634754,-79409032.5,8722546.5,14161,3578,3,2,79880,35600,6865,285225.2
